-24.558 13.0839 24.3356 -24.5976 13.0319 24.542 0.216463 0.15972
-24.4879 15.1723 22.5605 -24.5242 15.2111 22.6758 0.126899 0.218505
-24.3686 9.1656 19.4828 -24.4834 9.21425 19.4206 0.139323 0.202607
-23.8654 11.8122 25.0352 -23.8272 11.7171 25.1231 0.135105 0.15972
-24.3323 14.2215 27.7663 -24.4285 14.3101 27.6886 0.15212 0.14641
-22.9072 19.8471 33.8122 -23.0054 19.8059 33.7028 0.152733 0.195601
-24.0379 23.4471 26.8395 -24.1769 23.4498 26.8418 0.139068 0.155283
-24.0314 8.6699 14.0171 -24.1561 8.65325 14.071 0.136825 0.155283
-23.9705 18.2649 22.6335 -24.1167 18.3051 22.6669 0.155217 0.170811
-23.2537 -3.54869 19.9389 -23.2393 -3.39645 19.8573 0.173363 0.16202
-21.5955 -7.63554 22.3283 -21.5275 -7.73695 22.3586 0.125818 0.16202
-24.0361 17.4787 41.1835 -24.074 17.3632 41.2328 0.131233 0.165265
-23.9986 12.4728 29.6224 -24.0355 12.3561 29.7185 0.155639 0.168593
-23.9387 6.30062 15.6689 -24.0229 6.23255 15.7466 0.133196 0.169702
-23.9536 6.01689 19.2125 -24.0218 6.00415 19.0699 0.158631 0.130142
-20.8551 -0.426402 51.3567 -20.8255 -0.550747 51.3676 0.128294 0.169639
-23.9363 13.2574 44.921 -23.9688 13.0966 44.8902 0.166934 0.137536
-22.6718 9.64107 33.316 -22.6473 9.47805 33.3727 0.174308 0.149367
-22.7716 8.17915 35.573 -22.7074 8.16645 35.722 0.162715 0.181903
-23.766 4.60902 20.1854 -23.8477 4.52785 20.0992 0.143861 0.149367
-20.626 8.74489 34.3624 -20.6964 8.67465 34.262 0.141287 0.184877
-23.0976 14.3916 44.6993 -22.9887 14.3188 44.7694 0.148574 0.160459
-22.5798 9.3848 34.4361 -22.4629 9.27675 34.3772 0.169757 0.15972
-23.4472 8.33195 16.6459 -23.5458 8.21775 16.6689 0.152603 0.137536
-23.5449 14.0331 14.8453 -23.545 13.9242 14.7745 0.129926 0.25
-23.491 16.0354 50.2782 -23.5224 15.8726 50.2867 0.166098 0.191762
-23.479 14.5684 47.8864 -23.5185 14.4489 47.881 0.126041 0.197963
-23.4261 19.8171 52.4456 -23.4817 19.7118 52.4966 0.129539 0.178015
-22.0879 17.6893 49.898 -22.0234 17.8331 49.9584 0.168729 0.193438
-23.4124 1.93222 58.9317 -23.4104 1.80455 58.9224 0.12802 0.25
-23.2539 4.5629 28.1323 -23.3657 4.52185 28.2104 0.142362 0.155283
-23.2233 -1.2637 50.0775 -23.2457 -1.35765 49.9852 0.133643 0.165635
-22.425 13.8595 37.788 -22.4588 13.7285 37.8053 0.136453 0.189606
-23.1854 10.6107 28.3115 -23.1141 10.4758 28.3829 0.168506 0.1453
-21.0025 -3.26006 26.4563 -20.8555 -3.30925 26.4892 0.158497 0.150846
-20.3889 -2.10246 28.5426 -20.3316 -2.21225 28.6102 0.141084 0.150846
-22.1621 11.3315 52.708 -22.1234 11.2178 52.6608 0.129127 0.226935
-22.9671 23.7132 37.1352 -23.0028 23.8793 37.0874 0.17646 0.167706
-22.9963 11.7084 52.4525 -22.9801 11.6305 52.5991 0.166766 0.214956
-22.8518 5.89724 17.7571 -22.9309 5.80245 17.8001 0.130746 0.165635
-22.8413 19.4265 23.528 -22.873 19.297 23.5411 0.134039 0.204973
-22.882 -2.68952 50.8172 -22.8703 -2.81675 50.747 0.145817 0.147149
-22.0055 12.8015 45.4439 -21.9664 12.7202 45.287 0.18109 0.169702
-21.6864 17.0664 35.4167 -21.6159 16.9415 35.4026 0.144153 0.165265
-20.7477 7.73836 27.8723 -20.6821 7.69005 27.9904 0.14347 0.169303
-21.975 2.20691 33.8159 -22.1285 2.20945 33.7813 0.157326 0.183678
-22.4181 3.80692 39.4221 -22.404 3.68235 39.4217 0.125364 0.183678
-22.3301 20.2187 55.8998 -22.317 20.3091 55.7876 0.144701 0.200759
-22.707 1.92157 16.5453 -22.7816 1.87905 16.6602 0.143388 0.183382
-22.6967 26.1396 30.2885 -22.7717 26.0963 30.4104 0.149519 0.245284
-21.56 13.6967 47.98 -21.5123 13.6418 48.1123 0.150956 0.170811
-22.8418 11.6984 46.2014 -22.7335 11.5687 46.1988 0.169078 0.168593
-22.558 17.6118 58.7817 -22.7155 17.628 58.7428 0.163025 0.172852
-22.6609 9.09863 29.6365 -22.6564 8.95585 29.6316 0.142932 0.154174
-21.5043 11.5116 47.9505 -21.4492 11.4694 48.0849 0.151246 0.175248
-22.5299 11.483 30.4341 -22.4965 11.347 30.4596 0.14243 0.168593
-22.584 18.3096 53.036 -22.5931 18.1226 53.0084 0.189304 0.190776
-22.5961 -1.13301 53.2504 -22.5468 -1.27525 53.2452 0.150626 0.144931
-22.4828 7.35829 41.1492 -22.5295 7.20465 41.2216 0.176127 0.150846
-22.4028 0.337006 17.3983 -22.4754 0.221253 17.4528 0.147065 0.17303
-19.2462 13.9795 58.7306 -19.128 13.8996 58.7295 0.142732 0.176579
-22.4064 21.4093 36.0762 -22.4574 21.3132 35.8535 0.247911 0.263671
-21.5219 1.72958 25.452 -21.4881 1.61185 25.5009 0.13189 0.183678
-19.6518 4.29233 43.4353 -19.5171 4.29085 43.3752 0.147551 0.180786
-21.8426 13.5601 40.9314 -21.7453 13.6142 41.0306 0.149141 0.223312
-22.2278 17.1716 52.2981 -22.2615 17.035 52.2847 0.141323 0.190776
-22.3039 4.49222 41.1977 -22.2192 4.34165 41.1981 0.172783 0.188241
-22.2116 -1.28603 16.1901 -22.2109 -1.29185 16.3403 0.150267 0.219779
-22.0235 16.6468 26.1037 -22.0866 16.6733 25.9655 0.154247 0.151734
-22.0052 3.1085 51.4962 -22.1345 3.13405 51.5451 0.14059 0.147888
-21.6422 14.527 29.268 -21.6404 14.4099 29.3693 0.154854 0.149737
-22.0231 -5.7741 20.8319 -22.0849 -5.81855 20.9559 0.145443 0.17303
-21.1707 -1.13901 53.408 -21.0998 -1.24445 53.4554 0.135608 0.144931
-21.8265 20.2917 53.0352 -21.9877 20.2478 53.0647 0.169637 0.17911
-19.9053 17.7877 60.7394 -19.8258 17.877 60.8084 0.13799 0.191072
-21.8277 0.647302 20.3913 -21.9071 0.547853 20.3972 0.127408 0.178575
-19.8381 0.492033 30.6812 -19.7819 0.424753 30.7815 0.13321 0.190776
-21.7331 2.19279 28.4705 -21.7212 2.08105 28.5318 0.127976 0.190776
-21.6859 8.3145 44.5534 -21.8149 8.30335 44.5338 0.130913 0.190903
-21.7254 0.613439 48.864 -21.8014 0.474053 48.8467 0.159683 0.15972
-19.8553 2.71026 30.5239 -19.8366 2.57325 30.576 0.147763 0.178205
-20.4909 17.6446 47.6238 -20.4638 17.5204 47.638 0.127907 0.181481
-19.464 16.2031 23.4232 -19.4337 16.1504 23.5452 0.136241 0.184913
-21.6537 20.5411 38.7208 -21.6758 20.5602 38.9498 0.230824 0.17439
-21.5878 25.4791 33.3787 -21.6696 25.5476 33.2798 0.145468 0.175248
-21.5059 18.4765 30.944 -21.6682 18.4028 30.9249 0.179216 0.167114
-21.5694 -4.09722 19.3239 -21.6589 -4.23575 19.3014 0.166458 0.136427
-21.6298 16.9486 45.9147 -21.6476 16.9316 46.0384 0.126058 0.155283
-21.5697 21.5165 60.7946 -21.6405 21.5819 60.8818 0.129918 0.172852
-21.5447 10.3736 60.8893 -21.5272 10.2409 60.9027 0.134585 0.164156
-19.3609 11.271 60.6201 -19.2708 11.1461 60.6379 0.155053 0.170811
-20.7184 9.91154 21.7356 -20.587 9.76775 21.7387 0.194825 0.191885
-20.1669 17.0434 39.9032 -20.146 16.9454 40.0041 0.142263 0.17439
-21.4016 0.630436 56.0741 -21.5177 0.576253 56.1208 0.136313 0.152177
-18.0093 24.7411 25.1881 -17.9693 24.8435 25.0463 0.179455 0.198376
-21.2626 15.8285 44.5982 -21.3208 15.7038 44.5758 0.139467 0.164156
-21.2279 12.164 42.6157 -21.1315 12.2631 42.6797 0.152305 0.15972
-20.1807 8.51761 40.2814 -20.2186 8.39585 40.166 0.172017 0.194872
-21.3049 3.138 18.9332 -21.4154 3.13565 18.8661 0.129286 0.18279
-18.8221 17.3833 45.8151 -18.7029 17.3342 45.8449 0.132308 0.158536
-21.2615 9.27464 18.0016 -21.3576 9.22875 18.1456 0.179053 0.175987
-20.2779 22.2508 22.848 -20.1881 22.1522 22.7803 0.149586 0.210424
-19.4491 23.5994 28.1186 -19.3708 23.7046 28.1882 0.148452 0.25
-21.2566 13.6372 19.3581 -21.2677 13.6127 19.4877 0.132299 0.25
-21.3012 7.45621 54.098 -21.2454 7.33575 54.0266 0.15078 0.169332
-21.1143 10.6905 15.852 -21.103 10.7536 16.0042 0.165133 0.137536
-20.4514 13.5472 54.2446 -20.3444 13.4081 54.3185 0.190446 0.184861
-19.6297 12.7756 13.3587 -19.5197 12.85 13.3359 0.134766 0.209188
-20.3561 24.2839 45.9709 -20.3267 24.2266 46.0902 0.135547 0.162677
-21.0974 11.0216 12.6886 -21.0004 10.9042 12.6463 0.158099 0.221093
-20.9054 10.5559 19.01 -20.9995 10.3921 18.9901 0.189938 0.194498
-20.72 24.787 39.7221 -20.6001 24.7573 39.609 0.167529 0.180424
-21.1496 -5.27817 21.9151 -21.1572 -5.37575 22.0127 0.138218 0.175987
-21.141 7.8017 50.4063 -21.1489 7.65905 50.4705 0.156628 0.17229
-21.046 24.126 53.1839 -21.1081 24.0598 53.2735 0.127536 0.181903
-20.5731 11.2716 26.8029 -20.4945 11.1758 26.8596 0.136269 0.189119
-21.0174 6.22908 16.6603 -21.0805 6.21995 16.7904 0.144853 0.185807
-20.8544 22.7966 38.4458 -20.8552 22.7956 38.5714 0.125564 0.157649
-20.3592 -4.40475 21.918 -20.2609 -4.53115 21.9689 0.167992 0.175987
-20.7533 7.9268 57.2202 -20.8383 7.86135 57.2885 0.127101 0.163269
-20.6486 1.64391 37.1516 -20.8058 1.62155 37.0875 0.171203 0.196692
-17.8363 17.58 34.737 -17.7782 17.4691 34.6917 0.133166 0.157649
-19.6368 7.1203 16.9414 -19.5541 6.97305 16.968 0.170954 0.165635
-20.7516 9.5924 19.6639 -20.7633 9.46015 19.718 0.143334 0.15972
-20.7234 6.84257 19.176 -20.7227 6.73375 19.3076 0.170728 0.198171
-20.7157 -2.88674 24.3903 -20.7142 -2.89575 24.5284 0.138342 0.151512
-20.1322 9.09917 16.2316 -20.136 9.04935 16.3851 0.161391 0.168593
-20.5381 -2.26901 16.5069 -20.6006 -2.32925 16.6311 0.151449 0.180128
-19.9872 18.7711 25.9821 -19.8383 18.7295 25.8991 0.175524 0.246234
-19.2197 25.7636 40.9233 -19.2011 25.832 40.7623 0.175988 0.171551
-19.6722 15.2098 29.8373 -19.7336 15.2661 29.9441 0.135477 0.23847
-20.0331 19.2346 32.3955 -20.0195 19.0449 32.4457 0.196714 0.175692
-20.4371 17.9292 16.7445 -20.4752 17.8781 16.8582 0.130335 0.25
-20.1318 12.5292 23.0353 -20.0219 12.5605 23.1903 0.192543 0.191885
-17.9231 3.13913 61.0045 -17.8325 3.08465 60.9023 0.147091 0.177762
-18.1875 23.6264 45.2359 -18.1039 23.5925 45.3344 0.133552 0.141973
-18.3852 -1.72006 24.7897 -18.3648 -1.81745 24.8814 0.135328 0.151512
-20.2652 -3.46954 16.6512 -20.289 -3.60355 16.6829 0.139744 0.165044
-20.2015 3.31354 50.1874 -20.2811 3.41065 50.237 0.134978 0.166818
-19.6028 3.01385 22.1831 -19.5032 2.90525 22.1995 0.148282 0.129772
-20.161 10.4737 54.777 -20.13 10.6222 54.7703 0.15182 0.150846
-19.091 10.4472 54.1344 -19.0843 10.572 54.1682 0.129391 0.150846
-20.1369 -3.23193 21.5842 -20.1384 -3.35795 21.6766 0.15624 0.164156
-20.1461 4.75326 32.2656 -20.0816 4.78125 32.3698 0.125644 0.202326
-20.0514 3.94968 26.4844 -20.0787 3.96165 26.6294 0.147962 0.201128
-19.9686 13.9954 20.1626 -19.9604 13.9348 20.2887 0.140103 0.150846
-20.0047 -0.271753 54.36 -19.9998 -0.391147 54.3141 0.128011 0.155283
-18.0449 18.9399 29.0965 -18.0406 18.7186 29.1247 0.22313 0.178354
-19.678 25.2909 34.8359 -19.6647 25.1628 34.8466 0.129266 0.204086
-18.6118 -5.6021 19.7656 -18.468 -5.62745 19.8196 0.155632 0.178206
-18.5245 -6.69352 21.1562 -18.4789 -6.76995 21.3127 0.180046 0.178206
-19.8767 3.11485 16.8024 -19.8934 3.24025 16.8478 0.134394 0.150846
-17.6398 5.06492 51.9505 -17.6063 4.94285 51.8968 0.137529 0.179418
-19.6682 5.53335 14.0955 -19.7809 5.44055 14.1157 0.147357 0.180424
-18.2446 15.0628 21.3036 -18.1556 15.0122 21.4035 0.143043 0.144191
-18.6363 15.1565 19.3656 -18.61 15.2409 19.2174 0.172595 0.15972
-19.3129 -2.68883 19.5802 -19.2848 -2.83035 19.6179 0.149109 0.168593
-18.8747 7.58232 56.2665 -18.7753 7.48905 56.298 0.139927 0.177466
-19.5616 0.0293698 46.8368 -19.631 -0.140247 46.8497 0.183709 0.185072
-19.5252 8.37624 27.0143 -19.6277 8.36725 27.1326 0.156728 0.149367
-17.0863 -0.893363 24.0554 -17.0329 -1.01105 24.0448 0.12967 0.156433
-16.9486 1.50823 24.2039 -16.9269 1.33725 24.1838 0.17352 0.156433
-19.4807 11.0575 30.7578 -19.6226 11.1126 30.8606 0.183659 0.201128
-17.7835 -3.09155 19.9333 -17.8217 -3.19995 20.0473 0.161849 0.1646
-18.4493 0.869913 54.3249 -18.3258 0.821153 54.3186 0.132903 0.14922
-19.5173 -4.29863 12.8711 -19.5904 -4.41835 12.9112 0.145879 0.152325
-19.5647 20.9616 24.4714 -19.5781 20.8562 24.6064 0.171834 0.164156
-19.4491 -1.16744 56.1168 -19.5234 -1.30215 56.1229 0.153974 0.14641
-19.4827 0.462449 34.5945 -19.4864 0.386753 34.4551 0.158661 0.183086
-19.3776 0.454798 13.3513 -19.4859 0.410953 13.4009 0.126859 0.162677
-19.3453 23.4104 22.892 -19.4638 23.3376 22.9116 0.140436 0.149367
-18.4233 -3.30677 21.5348 -18.3318 -3.36805 21.6001 0.128062 0.1331
-18.8177 -4.71187 21.3126 -18.775 -4.85505 21.3245 0.149875 0.166818
-19.2853 3.30332 41.7595 -19.4185 3.21225 41.8298 0.175978 0.171551
-19.0506 -6.1839 16.9847 -18.9557 -6.18675 17.1195 0.164832 0.17303
-17.685 -7.75015 16.7482 -17.4885 -7.76165 16.7328 0.197467 0.17303
-17.3168 -4.78354 17.6716 -17.2186 -4.86955 17.7014 0.133933 0.153508
-16.4105 -2.07159 36.2227 -16.3525 -2.19115 36.2181 0.132965 0.183086
-18.4787 2.86002 39.5726 -18.4676 2.70775 39.5727 0.152675 0.180424
-18.4235 2.5661 48.9119 -18.4388 2.70195 48.8211 0.164127 0.168593
-19.035 8.88981 48.1458 -19.0994 8.85365 48.0004 0.163055 0.187449
-19.0875 16.3503 42.2398 -19.0533 16.2255 42.1903 0.138637 0.183382
-17.8106 18.2909 30.9471 -17.9497 18.4767 30.9798 0.234303 0.190185
-17.4277 20.3303 55.5153 -17.3429 20.4353 55.5349 0.136335 0.156762
-17.4243 15.2686 53.4382 -17.2894 15.3294 53.4364 0.148 0.156762
-16.7585 11.1503 18.0946 -16.6442 11.0796 18.0221 0.152802 0.19891
-17.9849 -0.297546 45.7702 -17.8208 -0.314647 45.8014 0.167963 0.189509
-18.6494 8.47222 24.3094 -18.6998 8.34985 24.3367 0.135115 0.168593
-19.0551 28.2866 51.0054 -19.0354 28.4381 51.1062 0.182985 0.192551
-18.8739 9.69967 46.2227 -18.9964 9.59845 46.2205 0.15887 0.177466
-18.9009 2.32122 28.614 -18.9324 2.42405 28.7327 0.160132 0.161198
-18.9172 -1.7765 17.8776 -18.9289 -1.90775 17.8843 0.131933 0.155283
-17.6911 5.81275 25.7521 -17.6531 5.68475 25.6585 0.163122 0.149367
-17.2157 -2.78901 17.972 -17.201 -2.92995 17.9731 0.141704 0.155283
-18.7326 2.05425 56.4874 -18.8515 1.91405 56.4239 0.194496 0.203199
-18.7599 23.5181 49.4704 -18.8104 23.3903 49.4946 0.139584 0.184565
-18.6652 6.89629 19.2847 -18.6187 6.77295 19.2831 0.131841 0.187049
-18.6852 6.11363 15.2189 -18.7685 5.97125 15.2284 0.165217 0.17303
-16.6114 16.8037 45.4453 -16.6006 16.8258 45.5894 0.146156 0.165635
-18.3871 17.7777 41.5763 -18.4481 17.8658 41.4634 0.155687 0.165635
-18.6421 19.1877 19.8975 -18.6679 19.0562 19.9378 0.13998 0.153804
-18.1226 14.6652 17.7221 -18.0847 14.5469 17.7742 0.134727 0.150846
-16.8871 15.4765 17.8139 -16.8212 15.3499 17.8843 0.159123 0.150846
-18.5122 11.5315 15.4524 -18.4571 11.6861 15.4932 0.169021 0.147888
-18.6094 27.6768 47.8617 -18.6164 27.7211 47.7328 0.136483 0.150846
-18.6728 16.3541 49.4401 -18.6021 16.3317 49.3336 0.129858 0.180424
-18.5911 8.68306 21.736 -18.5771 8.53005 21.8044 0.168184 0.177466
